key,class_id,weapon_id,level,scenario,scenario_label,playable,attack_mode,archetype,axis,final_mechanic,playstyle,strengths,weaknesses,stat_delta,solo_dpm,crowd_10_total_dpm,crowd_10_per_target_dpm,hp,defense,dodge,absorb_flat,conditional_shield_capacity,regeneration_per_second,lifesteal_per_second,mitigation,ehp,ttd_seconds,conditional_defense_factor,pickup_radius,move_speed,healing_multiplier,xp_multiplier,money_multiplier,start_gold,ult_start_charge,death_save,solo_delta_abs,solo_delta_pct,crowd_delta_abs,crowd_delta_pct,ehp_delta_abs,ehp_delta_pct,ttd_delta_abs,ttd_delta_pct,atlas_delta,measurement_method,runs,solo_variance_dpm2,crowd_variance_dpm2
"priest|priest_reliquary|1|class_atlas59_upper","priest","priest_reliquary","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_sanctify","aoe","defense","reliquary_mark_expiry_burst","sanctify mark with damage and heal payoff","control/defensive utility; sanctify mark with damage and heal payoff","Conditional control/guard value is not converted into permanent shield HP.","{}","5497.54","18331.99","1833.2","56.4","0.1213","0.0561","0.73","0.0","0.2","0.0","0.2311","73.35","5.09","1.2","207.0","306.8","0.979","1.058","1.352","150.0","1.0","true","2396.14","77.26","9098.59","98.54","0.0","0.0","2.72","114.77","pickup_radius +60.00; ttd_seconds +2.72; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_censer|1|class_atlas59_upper","priest","priest_censer","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_ward","aoe","defense","censer_absorb_retaliation","close protective ward pulses","control/defensive utility; close protective ward pulses","Conditional control/guard value is not converted into permanent shield HP.","{}","5586.94","18606.79","1860.68","56.4","0.1386","0.0561","0.73","0.0","0.2","0.0","0.2462","74.82","5.16","1.2","207.0","306.8","0.979","1.058","1.352","150.0","1.0","true","2505.34","81.3","9443.59","103.06","0.0","0.0","2.74","113.22","pickup_radius +60.00; ttd_seconds +2.74; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_chime|1|class_atlas59_upper","priest","priest_chime","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_dual_toll","aoe","crowd","chime_owner_return_shield","enemy chain that returns sustain to the owner","compact-pack throughput; enemy chain that returns sustain to the owner","Compact-pack strength does not imply equal boss pressure.","{}","5140.57","24100.13","2410.01","56.4","0.1213","0.0561","0.73","18.0","0.2","0.0","0.2311","73.35","5.09","1.0","207.0","306.8","0.979","1.058","1.352","150.0","1.0","true","2062.57","67.01","14894.93","161.81","0.0","0.0","2.72","114.77","pickup_radius +60.00; ttd_seconds +2.72; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_reliquary|20|no_meta","priest","priest_reliquary","20.0","no_meta","No meta control","true","priest_sanctify","aoe","defense","reliquary_mark_expiry_burst","sanctify mark with damage and heal payoff","control/defensive utility; sanctify mark with damage and heal payoff","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","14906.4","44381.4","4438.14","56.4","0.1213","0.1243","0.73","0.0","0.13","0.0","0.2866","79.06","2.56","1.0","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_censer|20|no_meta","priest","priest_censer","20.0","no_meta","No meta control","true","priest_ward","aoe","defense","censer_absorb_retaliation","close protective ward pulses","control/defensive utility; close protective ward pulses","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","15732.0","46785.0","4678.5","56.4","0.1386","0.1243","0.73","0.0","0.13","0.0","0.3006","80.64","2.61","1.0","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_chime|20|no_meta","priest","priest_chime","20.0","no_meta","No meta control","true","priest_dual_toll","aoe","crowd","chime_owner_return_shield","enemy chain that returns sustain to the owner","compact-pack throughput; enemy chain that returns sustain to the owner","Compact-pack strength does not imply equal boss pressure.","{""agility"":10.0,""intelligence"":9.0}","15714.0","46998.6","4699.86","56.4","0.1213","0.1243","0.73","0.0","0.13","0.0","0.2866","79.06","2.56","1.0","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_reliquary|20|class_constellation","priest","priest_reliquary","20.0","class_constellation","Full class constellation (schema 6)","true","priest_sanctify","aoe","defense","reliquary_mark_expiry_burst","sanctify mark with damage and heal payoff","control/defensive utility; sanctify mark with damage and heal payoff","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","22320.84","74432.05","7443.2","56.4","0.1213","0.1243","0.73","0.0","0.14","0.0","0.2866","79.06","2.56","1.2","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","7414.44","49.74","30050.65","67.71","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","367466.32","57295513.58"
"priest|priest_censer|20|class_constellation","priest","priest_censer","20.0","class_constellation","Full class constellation (schema 6)","true","priest_ward","aoe","defense","censer_absorb_retaliation","close protective ward pulses","control/defensive utility; close protective ward pulses","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","23882.75","79543.86","7954.39","56.4","0.1386","0.1243","0.73","0.0","0.14","0.0","0.3006","80.64","2.61","1.2","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","8150.75","51.81","32758.86","70.02","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","167207.39","33537649.97"
"priest|priest_chime|20|class_constellation","priest","priest_chime","20.0","class_constellation","Full class constellation (schema 6)","true","priest_dual_toll","aoe","crowd","chime_owner_return_shield","enemy chain that returns sustain to the owner","compact-pack throughput; enemy chain that returns sustain to the owner","Compact-pack strength does not imply equal boss pressure.","{""agility"":10.0,""intelligence"":9.0}","22706.73","106461.23","10646.12","56.4","0.1213","0.1243","0.73","18.0","0.14","0.0","0.2866","79.06","2.56","1.0","147.0","359.5","0.68","0.8","0.8","0.0","0.0","false","6992.73","44.5","59462.63","126.52","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","647509.9","48711047.25"
"priest|priest_reliquary|20|class_atlas50","priest","priest_reliquary","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","priest_sanctify","aoe","defense","reliquary_mark_expiry_burst","sanctify mark with damage and heal payoff","control/defensive utility; sanctify mark with damage and heal payoff","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","22320.84","74432.05","7443.2","56.4","0.1213","0.1243","0.73","0.0","0.2","0.0","0.2866","79.06","5.34","1.2","207.0","359.5","0.979","1.058","1.352","50.0","1.0","true","7414.44","49.74","30050.65","67.71","0.0","0.0","2.78","108.59","pickup_radius +60.00; ttd_seconds +2.78; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_censer|20|class_atlas50","priest","priest_censer","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","priest_ward","aoe","defense","censer_absorb_retaliation","close protective ward pulses","control/defensive utility; close protective ward pulses","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","23882.75","79543.86","7954.39","56.4","0.1386","0.1243","0.73","0.0","0.2","0.0","0.3006","80.64","5.41","1.2","207.0","359.5","0.979","1.058","1.352","50.0","1.0","true","8150.75","51.81","32758.86","70.02","0.0","0.0","2.8","107.28","pickup_radius +60.00; ttd_seconds +2.80; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_chime|20|class_atlas50","priest","priest_chime","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","priest_dual_toll","aoe","crowd","chime_owner_return_shield","enemy chain that returns sustain to the owner","compact-pack throughput; enemy chain that returns sustain to the owner","Compact-pack strength does not imply equal boss pressure.","{""agility"":10.0,""intelligence"":9.0}","22706.73","106461.23","10646.12","56.4","0.1213","0.1243","0.73","18.0","0.2","0.0","0.2866","79.06","5.34","1.0","207.0","359.5","0.979","1.058","1.352","50.0","1.0","true","6992.73","44.5","59462.63","126.52","0.0","0.0","2.78","108.59","pickup_radius +60.00; ttd_seconds +2.78; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_reliquary|20|class_atlas59_upper","priest","priest_reliquary","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_sanctify","aoe","defense","reliquary_mark_expiry_burst","sanctify mark with damage and heal payoff","control/defensive utility; sanctify mark with damage and heal payoff","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","22320.84","74432.05","7443.2","56.4","0.1213","0.1243","0.73","0.0","0.2","0.0","0.2866","79.06","5.34","1.2","207.0","359.5","0.979","1.058","1.352","150.0","1.0","true","7414.44","49.74","30050.65","67.71","0.0","0.0","2.78","108.59","pickup_radius +60.00; ttd_seconds +2.78; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_censer|20|class_atlas59_upper","priest","priest_censer","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_ward","aoe","defense","censer_absorb_retaliation","close protective ward pulses","control/defensive utility; close protective ward pulses","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":10.0,""intelligence"":9.0}","23882.75","79543.86","7954.39","56.4","0.1386","0.1243","0.73","0.0","0.2","0.0","0.3006","80.64","5.41","1.2","207.0","359.5","0.979","1.058","1.352","150.0","1.0","true","8150.75","51.81","32758.86","70.02","0.0","0.0","2.8","107.28","pickup_radius +60.00; ttd_seconds +2.80; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"priest|priest_chime|20|class_atlas59_upper","priest","priest_chime","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","priest_dual_toll","aoe","crowd","chime_owner_return_shield","enemy chain that returns sustain to the owner","compact-pack throughput; enemy chain that returns sustain to the owner","Compact-pack strength does not imply equal boss pressure.","{""agility"":10.0,""intelligence"":9.0}","22706.73","106461.23","10646.12","56.4","0.1213","0.1243","0.73","18.0","0.2","0.0","0.2866","79.06","5.34","1.0","207.0","359.5","0.979","1.058","1.352","150.0","1.0","true","6992.73","44.5","59462.63","126.52","0.0","0.0","2.78","108.59","pickup_radius +60.00; ttd_seconds +2.78; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_spore_lens|1|no_meta","biologist","biologist_spore_lens","1.0","no_meta","No meta control","true","bio_spore_bloom","aoe","crowd","spore_final_ring_blooms","expanding rings and secondary blooms","compact-pack throughput; expanding rings and secondary blooms","Compact-pack strength does not imply equal boss pressure.","{}","3227.4","13492.8","1349.28","45.6","0.1055","0.0648","0.58","0.0","0.14","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_sample_injector|1|no_meta","biologist","biologist_sample_injector","1.0","no_meta","No meta control","true","bio_sample_dart","projectile","solo","injector_sample_analysis_ramp","direct sample and delayed analysis ramp","durable-target pressure; direct sample and delayed analysis ramp","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","3274.8","12511.2","1251.12","45.6","0.1055","0.0648","0.58","0.0","0.14","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_symbiote_seed|1|no_meta","biologist","biologist_symbiote_seed","1.0","no_meta","No meta control","true","bio_symbiote_web","aoe","crowd","symbiote_link_transfer","capped damage-sharing web","compact-pack throughput; capped damage-sharing web","Compact-pack strength does not imply equal boss pressure.","{}","3216.6","12924.6","1292.46","45.6","0.1055","0.0648","0.58","0.0","0.14","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_spore_lens|1|class_constellation","biologist","biologist_spore_lens","1.0","class_constellation","Full class constellation (schema 6)","true","bio_spore_bloom","aoe","crowd","spore_final_ring_blooms","expanding rings and secondary blooms","compact-pack throughput; expanding rings and secondary blooms","Compact-pack strength does not imply equal boss pressure.","{}","10282.81","68241.11","6824.11","45.6","0.1055","0.0648","0.58","0.0","0.15","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","7055.41","218.61","54748.31","405.76","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_sample_injector|1|class_constellation","biologist","biologist_sample_injector","1.0","class_constellation","Full class constellation (schema 6)","true","bio_sample_dart","projectile","solo","injector_sample_analysis_ramp","direct sample and delayed analysis ramp","durable-target pressure; direct sample and delayed analysis ramp","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","8322.87","27248.67","2724.87","45.6","0.1055","0.0648","0.58","0.0","0.15","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","5048.07","154.15","14737.47","117.79","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_symbiote_seed|1|class_constellation","biologist","biologist_symbiote_seed","1.0","class_constellation","Full class constellation (schema 6)","true","bio_symbiote_web","aoe","crowd","symbiote_link_transfer","capped damage-sharing web","compact-pack throughput; capped damage-sharing web","Compact-pack strength does not imply equal boss pressure.","{}","7765.02","49051.78","4905.18","45.6","0.1055","0.0648","0.58","0.0","0.15","0.0","0.2122","57.89","1.87","1.0","154.0","313.0","0.68","0.8","0.8","0.0","0.0","false","4548.42","141.4","36127.18","279.52","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"biologist|biologist_spore_lens|1|class_atlas50","biologist","biologist_spore_lens","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","bio_spore_bloom","aoe","crowd","spore_final_ring_blooms","expanding rings and secondary blooms","compact-pack throughput; expanding rings and secondary blooms","Compact-pack strength does not imply equal boss pressure.","{}","10282.81","68241.11","6824.11","45.6","0.1055","0.0648","0.58","0.0","0.22","0.0","0.2122","57.89","4.44","1.0","214.0","313.0","0.979","1.058","1.352","50.0","1.0","true","7055.41","218.61","54748.31","405.76","0.0","0.0","2.57","137.43","pickup_radius +60.00; ttd_seconds +2.57; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
